Id,SalePrice
1717,201658.17003780787
1718,154431.61916248177
1719,225103.42814769235
1720,252434.8326254459
1721,227071.38876847585
1722,167860.05458178284
1723,193409.9428492348
1724,231918.48066068656
1725,234073.44288977704
1726,204006.2709940874
1727,163454.00518978646
1728,225682.97301891827
1729,169117.91529270372
1730,165468.55579069775
1731,154716.86304236157
1732,125378.33527085026
1733,119578.67851781702
1734,133956.38708920477
1735,138901.34793140765
1736,115106.47294543007
1737,258095.67747821333
1738,222956.8072336158
1739,265076.0420272787
1740,241370.28129483393
1741,182081.76414712385
1742,180759.99729669423
1743,201360.86371082877
1744,252690.89527514973
1745,230563.03394235385
1746,214864.1796485487
1747,225161.62557097926
1748,230702.8674551028
1749,186922.28513419873
1750,112669.22947647763
1751,278451.3031584624
1752,61240.44620495265
1753,188684.94981170289
1754,198042.61564357596
1755,205155.33514525907
1756,87762.41534665394
1757,125855.64542621367
1758,158439.54357507
1759,186995.8285667734
1760,177017.40305099078
1761,163951.31497187144
1762,172284.32502760505
1763,217633.35465674583
1764,100039.26965712741
1765,134374.49786466936
1766,172196.97445275603
1767,196286.62455035734
1768,131303.73401433474
1769,196827.22331253556
1770,147192.36074448805
1771,93065.07282719301
1772,120127.11537346293
1773,138840.6400230212
1774,269143.57385389134
1775,124802.13794726587
1776,124961.2217797995
1777,76323.65973421982
1778,103504.15359357395
1779,131561.13158736072
1780,153427.17228640858
1781,116945.29949791032
1782,95931.07323381129
1783,174024.15366569988
1784,84929.53055808299
1785,126806.39514028278
1786,122109.2311869713
1787,163800.47873080775
1788,37326.761582352396
1789,83708.38244844215
1790,82883.10286904403
1791,232032.71760013333
1792,150417.11066249828
1793,149362.89188656217
1794,146897.56184350883
1795,125602.90555212194
1796,136045.82969530846
1797,126982.13205081777
1798,111642.53437146357
1799,63325.68425122282
1800,116203.20232168757
1801,105228.1827479874
1802,88776.90362230127
1803,156007.93054512757
1804,150878.43437372555
1805,133490.0631968753
1806,128275.40251240833
1807,144474.8650251382
1808,87814.40311168083
1809,97992.00969431014
1810,152969.34531209944
1811,94150.00366277124
1812,83333.93805868071
1813,86445.32207359138
1814,83353.28768350602
1815,59751.10642468755
1816,75815.45577789615
1817,153712.2774971124
1818,130351.12849244787
1819,121432.69212068201
1820,89668.27367743118
1821,99249.34349424411
1822,174948.8247139106
1823,36268.591339329985
1824,117284.83976062608
1825,126994.83899998026
1826,72594.46524371806
1827,62778.54692263008
1828,92732.21715054354
1829,162670.48027752206
1830,188313.4762993592
1831,134834.9093765429
1832,153847.2448705021
1833,131513.25981466292
1834,128442.40281262962
1835,121106.07429800156
1836,95743.39646812301
1837,70679.15148834832
1838,113126.64151296768
1839,86199.25420992254
1840,91723.83867128365
1841,135428.40921561033
1842,71943.45960699278
1843,151867.7415764049
1844,152625.92269630736
1845,185306.75390384806
1846,205069.7650513333
1847,216513.4493391313
1848,52666.61425926833
1849,115531.66947846682
1850,91556.21774044071
1851,171525.30262631722
1852,131688.72780403748
1853,106937.96936147433
1854,181875.8031719427
1855,228032.87468960613
1856,241222.09613250528
1857,152896.05689042702
1858,159112.12778433427
1859,123818.08436955657
1860,174463.02433169703
1861,134653.8549411071
1862,342337.1587795568
1863,335281.7553303022
1864,335316.7203046434
1865,293684.2599612537
1866,299801.0536530136
1867,259319.83582798686
1868,274902.16549481265
1869,208940.3706094436
1870,208520.50008242376
1871,262798.68432380504
1872,221915.370208799
1873,236365.79315678755
1874,141340.370432826
1875,193489.1998017428
1876,202284.0332459726
1877,197334.7263978129
1878,235002.7495914107
1879,124691.42802695645
1880,116093.05370638453
1881,247799.82531036698
1882,279365.1679483497
1883,204592.03641668824
1884,210538.45742239204
1885,206300.29424812912
1886,258392.84996358058
1887,219756.87849485193
1888,238573.45327211302
1889,198683.69209199795
1890,109098.1474317437
1891,131054.19572702839
1892,77007.7655269238
1893,106306.93315819117
1894,184227.57411038966
1895,160644.26653734746
1896,118964.1880527001
1897,97443.07996715234
1898,154828.2888819985
1899,152065.80967545861
1900,123640.99734005512
1901,127880.30760893674
1902,163348.4742915401
1903,221601.86751000836
1904,120405.03722489972
1905,182795.26779100765
1906,147948.5773242319
1907,198758.27325751996
1908,101110.9205225175
1909,113549.92747769521
1910,110735.6670586252
1911,217492.25418133335
1912,245416.34456411967
1913,212748.80678617832
1914,50017.52596416758
1915,220371.92676803417
1916,-59479.62414265069
1917,244324.00838422327
1918,155107.94936272377
1919,204314.24565797835
1920,168519.7932750614
1921,319024.8556808407
1922,268749.4593485936
1923,213342.41490516733
1924,295362.1783713996
1925,213834.10550018505
1926,329410.4123737131
1927,133013.93915383698
1928,205223.09044850827
1929,109008.74320104235
1930,152550.8004285488
1931,157916.25652449596
1932,161997.0306627727
1933,203986.96404869924
1934,191325.79877601212
1935,203508.90227017988
1936,193269.98835328518
1937,204289.06234462987
1938,193073.5319147884
1939,214711.04624938575
1940,207536.317095244
1941,187368.3740006616
1942,176131.4095039039
1943,205517.35703325956
1944,347035.51238838345
1945,329531.6374225388
1946,165516.64195046687
1947,236796.50769477015
1948,235561.42145165062
1949,240112.47271418106
1950,189808.23426839453
1951,272570.1657799947
1952,226050.4804374962
1953,179374.84709715622
1954,201915.12674727064
1955,142023.19329594265
1956,325991.5187205768
1957,176822.5628134367
1958,284062.0313018841
1959,181590.9043001022
1960,117476.77116355127
1961,137315.18430579486
1962,67676.62579345718
1963,111199.82405469292
1964,119214.46422374182
1965,145248.80115237803
1966,134880.3320043893
1967,265910.2704136936
1968,358708.6035788577
1969,318178.90138476086
1970,337571.76811433944
1971,380159.14991249895
1972,316103.7839874722
1973,310897.4648050182
1974,299483.5288933397
1975,265832.936686269
1976,251895.4695794576
1977,294957.1140103549
1978,345161.15559453494
1979,312892.1003849543
1980,218666.5680038676
1981,304972.42734561564
1982,215870.62873104148
1983,227789.32789179165
1984,196206.86540152476
1985,206693.66775858586
1986,207226.73119472008
1987,206790.42470565165
1988,220279.97004418058
1989,231770.377482135
1990,251920.5720787513
1991,226985.5430447366
1992,246739.84824404962
1993,221610.550237038
1994,241170.08363119123
1995,204958.44131825454
1996,277479.03835649975
1997,321485.5563396452
1998,270869.2967907243
1999,261705.5896826372
2000,295562.1837490665
2001,315172.863121373
2002,269119.8055004101
2003,304374.3939373366
2004,292089.92182660894
2005,244379.02425049755
2006,247274.8857682529
2007,294833.1539446951
2008,200787.28001987623
2009,228121.23836690097
2010,245356.9887698179
2011,170682.67944706845
2012,195790.92133909266
2013,208669.9929315846
2014,210066.32111128783
2015,237258.4578763871
2016,212844.47757668668
2017,183900.65475736908
2018,163164.86602735252
2019,140707.98154787265
2020,98641.1172138199
2021,105247.20023646229
2022,214031.83302476362
2023,154279.38383833395
2024,293849.9810293247
2025,332196.6037080608
2026,178977.15186532715
2027,162921.78310586524
2028,161531.33537063003
2029,167750.8626280199
2030,259598.00187306653
2031,226253.85124136257
2032,230624.00537970595
2033,233919.88206984292
2034,197599.67189841982
2035,223653.82317710662
2036,227852.94959749433
2037,228977.20190941493
2038,249501.51300568646
2039,209357.88848822832
2040,337813.41320967564
2041,249587.2760123671
2042,235131.98383836256
2043,193076.29000872688
2044,208576.86577800315
2045,229120.21935756633
2046,210071.94639900766
2047,143130.26671556677
2048,166651.97776880808
2049,217158.0738181454
2050,156630.89828521918
2051,76325.6786905777
2052,121774.28140230676
2053,146884.95534490613
2054,127174.11559462053
2055,148356.68525988137
2056,136129.57685495086
2057,135289.80974061866
2058,232457.84719873942
2059,159506.69459212158
2060,148739.06950385467
2061,195484.96770250442
2062,107965.06227930056
2063,92893.51279870038
2064,137806.9601477727
2065,109491.33179791359
2066,198800.81751829415
2067,154831.50681165128
2068,194023.8892220272
2069,33171.62539193334
2070,67247.80656378008
2071,96910.26706460764
2072,163461.88508216583
2073,119669.32829068985
2074,174897.3950345113
2075,145154.2979101299
2076,93708.99809172342
2077,123408.22691334023
2078,104729.69002134984
2079,135938.49500449764
2080,63573.94435051469
2081,94283.94981677896
2082,134383.8302903017
2083,119294.86005913361
2084,70145.33238468261
2085,152038.6731122216
2086,132240.0020555033
2087,124383.97195633233
2088,93992.19800223723
2089,82851.72000665579
2090,158798.7988987881
2091,87847.88494029007
2092,140241.75446720066
2093,134075.6367873949
2094,77281.58187449862
2095,164389.4912059037
2096,79432.5470078243
2097,60631.38213547353
2098,156323.30326698648
2099,32751.21896306373
2100,112765.79912728597
2101,153291.41014986913
2102,102117.9299409423
2103,68642.97466727857
2104,160744.3729837856
2105,101318.52119290021
2106,123235.18458520505
2107,257184.58258756093
2108,111779.11785568079
2109,109494.66180323722
2110,140217.99767419568
2111,183929.92140804848
2112,121214.80527164532
2113,77820.47182662341
2114,105217.00489959672
2115,121693.57928375734
2116,128190.86514786864
2117,131415.3159459296
2118,117987.05008676037
2119,102913.36158923918
2120,74761.43968896606
2121,36326.876258686476
2122,74711.51718767571
2123,41704.71776363926
2124,140455.44313304004
2125,179425.99102970038
2126,159535.54139603509
2127,174678.8155014062
2128,114333.64270003285
2129,56667.52313781604
2130,113286.05632276116
2131,158249.31988347703
2132,130882.72591171203
2133,116819.44123294989
2134,114911.45624501306
2135,103983.53361594041
2136,83461.87602080322
2137,121126.86486158651
2138,133771.57068708286
2139,223128.4430304292
2140,144727.887840744
2141,163524.8270256684
2142,138333.32589237785
2143,170720.9596307163
2144,95626.27403490453
2145,132215.38978400218
2146,130915.20463907773
2147,149810.17807079706
2148,106768.82575602505
2149,194287.53908550763
2150,203522.7280935233
2151,90652.39574093516
2152,142408.70562502358
2153,183676.45181139364
2154,82292.15632588309
2155,123222.23061982542
2156,231274.16045507032
2157,246113.67817024607
2158,259438.04245475298
2159,244299.46974566195
2160,216549.526669687
2161,278276.7544230524
2162,307454.9609632599
2163,343299.9860876951
2164,274805.09182511177
2165,188894.486482762
2166,153039.32885175705
2167,209413.31422030056
2168,199771.56137085226
2169,204306.99624389582
2170,211943.11450671885
2171,165635.32395969387
2172,160846.07996279275
2173,168784.9529274493
2174,245482.94452114927
2175,240883.2068454307
2176,270847.8484316814
2177,252116.57188895345
2178,249139.35447545524
2179,126282.96031978112
2180,197801.25108403421
2181,213955.16436602763
2182,216867.79456715725
2183,214753.2644549196
2184,128013.52235955291
2185,142085.37306886213
2186,155130.89109511595
2187,220460.9732569588
2188,155207.12271136866
2189,267724.189086517
2190,11756.687252320087
2191,48033.17649622506
2192,71852.81358034987
2193,57131.90727854107
2194,64631.9516159255
2195,100040.47851171996
2196,133766.5759232727
2197,89359.15896809056
2198,160192.2139427237
2199,199808.43244444765
2200,155180.4251461883
2201,145914.25936901226
2202,136312.3360314229
2203,190547.04968763684
2204,175665.38460541313
2205,110953.98616756765
2206,116216.39949823826
2207,183378.0816463753
2208,176323.59406569332
2209,195256.88812309105
2210,105618.06872646282
2211,75234.79617175473
2212,94758.9600052086
2213,86084.59764360468
2214,189555.71470553684
2215,75024.13831801777
2216,142853.03439930864
2217,31907.246618743462
2218,50587.824327713286
2219,37815.887360597815
2220,89555.6327399424
2221,227874.01441568314
2222,222473.2892692216
2223,287851.33946486155
2224,261406.4170561167
2225,146942.61620812787
2226,203341.1890523108
2227,212641.13002685027
2228,275719.1398098426
2229,250236.11701183167
2230,191633.11710330882
2231,261520.54413485795
2232,264661.5619556443
2233,232952.2544098993
2234,273311.08521050354
2235,252448.8600553125
2236,264668.300085295
2237,299501.5618876453
2238,206323.15702840954
2239,156888.2289351445
2240,157378.60987061635
2241,192965.23925960297
2242,109817.59393816728
2243,125696.28481366693
2244,98584.37734054572
2245,76004.71471027924
2246,124189.66421644331
2247,95207.64212638375
2248,99384.07897136825
2249,118671.65401412867
2250,115590.78445326778
2251,219893.1290320858
2252,190256.48822989187
2253,192664.49957496714
2254,194163.75554113666
2255,188698.47342116293
2256,174438.49939196056
2257,246391.8593038162
2258,181290.38396224912
2259,206387.06834832812
2260,114536.94426513986
2261,186518.69849854943
2262,183028.58406015698
2263,334738.823594374
2264,437884.7381960594
2265,184215.55865182055
2266,255262.93916946105
2267,319220.71720573073
2268,338748.175382111
2269,182631.17987679152
2270,211603.30282433628
2271,193571.41212114258
2272,238542.00898818515
2273,172549.36623388922
2274,199429.37421986597
2275,231192.80426619027
2276,215810.31532551753
2277,198609.93570657689
2278,158105.0181896475
2279,181865.8956216776
2280,112575.3719285161
2281,201579.00102626072
2282,180736.02678087936
2283,106853.52032002722
2284,151554.9655503935
2285,106664.47313286363
2286,135392.209865321
2287,320513.88183296076
2288,285555.95364368014
2289,297007.401675057
2290,374206.3373906099
2291,332209.33279143885
2292,349995.44486962736
2293,372947.60380734666
2294,361209.38549404324
2295,358933.0093795818
2296,290024.3730974423
2297,311303.6138697063
2298,346328.37898939394
2299,382726.9622302436
2300,284525.0816011512
2301,308936.04258490447
2302,246791.12550428236
2303,254535.0361784134
2304,253444.67614222475
2305,212627.81925237033
2306,198880.0240276499
2307,227840.20864552126
2308,244222.36437473787
2309,272825.6817676994
2310,245540.66593680458
2311,201813.08117093507
2312,242480.11979002116
2313,232136.93899147343
2314,220618.87587709678
2315,225486.08314352066
2316,229611.35273858556
2317,193646.21271554154
2318,232202.2682849291
2319,212523.05297977146
2320,209338.9763061802
2321,228784.97315719287
2322,224652.48295219187
2323,196825.14444366226
2324,215407.0841269368
2325,258647.1131374797
2326,217233.1804521907
2327,239603.1951685451
2328,248727.5162358063
2329,203488.90211484226
2330,237178.7384144113
2331,328794.4465098531
2332,315239.0598591267
2333,277495.9594328166
2334,272867.2550295057
2335,274475.7122474646
2336,288524.42143714475
2337,225706.769681078
2338,269972.9453069018
2339,258340.83653550985
2340,336369.21322529746
2341,261472.23191897606
2342,256599.25287745366
2343,254672.24273819232
2344,252727.3159364256
2345,254663.62961806843
2346,244300.04382749595
2347,228834.54917115322
2348,265871.95658034174
2349,221728.87595256482
2350,329389.5841288092
2351,258820.35369665542
2352,283221.21053515084
2353,318431.2138364882
2354,159732.38935249744
2355,163806.66192382225
2356,201461.64186572886
2357,241047.3207468217
2358,206471.19177813365
2359,167635.56234565785
2360,127309.187675822
2361,131750.71612764825
2362,270289.3895134716
2363,167567.41206201218
2364,158486.08387647365
2365,223894.2813234683
2366,197959.8575919543
2367,215047.81747524338
2368,203136.147965762
2369,225398.59196455928
2370,192774.73642079424
2371,195131.34232891936
2372,246336.39440000948
2373,281627.94789608533
2374,297380.2354476604
2375,206166.6608264732
2376,271767.67633067496
2377,293145.19470419316
2378,187094.89158570446
2379,209047.970396169
2380,170694.93126286982
2381,166648.70949634348
2382,224097.45181713585
2383,235383.92535448982
2384,251767.4067865791
2385,189863.80766616188
2386,127027.34127558267
2387,121496.40990136424
2388,108586.26675972196
2389,153187.81967519296
2390,173605.69485069325
2391,157664.65961205369
2392,110038.775961125
2393,183169.6124116137
2394,165988.46889003672
2395,224327.70259266126
2396,154241.7931777086
2397,195988.91502009577
2398,135498.9721685949
2399,30336.24258034522
2400,-1296.9103272002249
2401,148182.32724705685
2402,152247.23121662214
2403,181815.24253252303
2404,176205.26498995494
2405,226830.48123680754
2406,91466.80397841259
2407,149080.10491591337
2408,157386.11129096747
2409,167728.10680378333
2410,193541.46049397238
2411,86843.81626772531
2412,173069.2923611248
2413,139060.099289347
2414,139994.5918309574
2415,207834.57194448676
2416,115469.3820944586
2417,102822.13850789733
2418,111326.84671862019
2419,150062.4760725722
2420,102327.39160744639
2421,86551.59587571643
2422,109703.64518497334
2423,108987.41725088372
2424,128041.34716239374
2425,275100.5292128276
2426,111054.86907776886
2427,114942.72913601111
2428,227874.5149027948
2429,94452.18105915573
2430,128627.53322054197
2431,153794.548130335
2432,135871.72309666406
2433,122654.22751665648
2434,127259.40155448375
2435,151836.83013051757
2436,78467.2346198607
2437,155026.34736797295
2438,151718.00287387602
2439,126444.67762748078
2440,123926.0532770768
2441,65567.29388087949
2442,106405.4377088763
2443,144107.09731923603
2444,131113.27259507848
2445,106964.1201360359
2446,135397.40372547694
2447,198905.79674389388
2448,133818.40555541968
2449,169164.11534436556
2450,132186.33217140735
2451,153623.9144528959
2452,150162.6736235026
2453,79693.57567634355
2454,138586.3845421046
2455,111380.47602509586
2456,163547.46648876942
2457,105309.41845258774
2458,110856.34200166145
2459,78813.51170134656
2460,151505.95692293186
2461,89811.17200554011
2462,125109.27636158984
2463,91396.41785029758
2464,174265.63168575434
2465,128446.3717894576
2466,135245.07457475056
2467,147865.63374937375
2468,95564.89668086139
2469,52087.043269943824
2470,225766.76320331954
2471,198328.87934934944
2472,152440.7661658614
2473,77604.35224644054
2474,110105.23449454541
2475,232198.68150039832
2476,63099.699408036395
2477,125743.39620595575
2478,217951.27253694122
2479,113194.87297227672
2480,197530.11306827044
2481,140362.01415045542
2482,119416.8425148218
2483,126731.58938627288
2484,156202.42528535886
2485,129305.40315312654
2486,204924.820921975
2487,261629.0413823828
2488,142826.10909545844
2489,180264.06980933336
2490,166212.06441092008
2491,95208.65156526843
2492,191531.83664254058
2493,176868.9235133278
2494,164124.267713667
2495,75454.9647959181
2496,240795.7797400403
2497,151194.3757610062
2498,104162.13050548697
2499,69583.55007634212
2500,124952.92554384281
2501,142424.55100753513
2502,121916.4996070381
2503,90503.54624585932
2504,180997.1206406673
2505,237239.2885101796
2506,292683.05965407565
2507,307569.3860077584
2508,299443.071623109
2509,259289.3247715679
2510,255500.51326997852
2511,193315.20011300946
2512,232142.7335381236
2513,232246.630855456
2514,259460.7099932617
2515,147332.2964653513
2516,181262.65406817617
2517,146323.8678749276
2518,173185.5538920541
2519,229973.83203570946
2520,215514.61197129538
2521,202534.16870805254
2522,224642.35702129378
2523,143542.94768422245
2524,209779.51216871358
2525,183424.3092095207
2526,131655.02658845673
2527,113147.09583584513
2528,129614.1816465187
2529,185771.24782993956
2530,134320.62775288176
2531,225339.49823126246
2532,221451.51784155544
2533,238340.77163522903
2534,254623.17327398568
2535,252817.9703591882
2536,242180.32215354603
2537,204015.83536696673
2538,210823.1117325464
2539,192820.21541280745
2540,219088.2221314219
2541,213255.76346977564
2542,195410.9994385547
2543,164980.24923831405
2544,126204.77462710394
2545,139338.56534956602
2546,136080.73342064008
2547,213363.3073650027
2548,170832.97477354555
2549,155981.35521863992
2550,520664.2190019166
2551,145650.1751944955
2552,148375.76098366152
2553,56409.222608271186
2554,75730.4087245789
2555,96315.37421423517
2556,108417.7699743505
2557,128598.43935509783
2558,168630.78318491537
2559,137801.26210694294
2560,156803.92806160238
2561,99975.70677538886
2562,135312.8918920778
2563,106624.78026664218
2564,188223.87729176413
2565,167783.52555281733
2566,156111.71396801024
2567,116576.97623840546
2568,215963.41670407527
2569,218204.79709965395
2570,125764.1929596022
2571,227770.21251044775
2572,133988.96962431812
2573,226738.82561350847
2574,184767.731205602
2575,97763.24917176788
2576,80454.76964944018
2577,158539.89496750344
2578,95942.13390368139
2579,47214.699643385684
2580,126061.08937149677
2581,105009.56881705337
2582,118203.3368257771
2583,226600.34913679503
2584,185540.63066878964
2585,252807.27913997913
2586,195390.72895804467
2587,179356.2245313521
2588,141533.5736657721
2589,161209.02383767266
2590,236202.07865264142
2591,260107.23759618256
2592,261125.35424612154
2593,337069.9438171222
2594,189961.415227156
2595,236477.66152404103
2596,309825.72018161725
2597,257149.99326075538
2598,306514.541041695
2599,356027.3801339816
2600,95267.73551643697
2601,150321.6925980483
2602,96758.73848085088
2603,100547.47077598171
2604,86269.12102994633
2605,114813.77287882895
2606,173306.52700029477
2607,266723.54762859805
2608,219904.9064640606
2609,158304.0211853002
2610,80648.75143942962
2611,221226.68658394035
2612,129678.71521998274
2613,113818.33870446678
2614,118065.87234304589
2615,185582.94318769348
2616,170037.67879771182
2617,205384.79586797862
2618,232829.77151913752
2619,215043.96713014157
2620,210599.032673933
2621,188732.0680671604
2622,213340.9183607504
2623,259680.2004464853
2624,335434.29265830363
2625,313101.30528396
2626,164308.46303312402
2627,174876.9188363675
2628,365641.5487354495
2629,433293.3436781898
2630,354704.40123379463
2631,384727.26150412555
2632,389680.59466781514
2633,278428.05172268115
2634,384715.17480074026
2635,178750.6998888069
2636,230291.70862766838
2637,226141.2395718966
2638,284312.67734264676
2639,203706.76215167734
2640,166228.80376250015
2641,115802.33590324098
2642,185686.462392777
2643,130633.20011534756
2644,152255.63064020238
2645,113533.11296734828
2646,101555.80688695509
2647,130017.06789340913
2648,142235.2428354697
2649,162776.43141549674
2650,105796.37429589666
2651,172052.14180317428
2652,334298.967806386
2653,278298.46003362024
2654,286756.4147148976
2655,350306.5536279953
2656,346967.87759457633
2657,306351.39553302166
2658,301534.7070688227
2659,316820.1099904451
2660,347505.3589646414
2661,305591.8772623155
2662,314556.69306998
2663,269234.18266303535
2664,269670.8983692569
2665,283203.442060043
2666,279778.8557710737
2667,230984.20988380883
2668,231272.72757949194
2669,231193.19044117263
2670,298566.263053588
2671,228741.43322103133
2672,214337.97242086797
2673,184871.07583041137
2674,203861.3766648877
2675,188318.26255428387
2676,244613.25197355554
2677,212418.3413951278
2678,285922.9268336443
2679,277483.2593905709
2680,260618.30448398483
2681,328455.7311596375
2682,349519.8928872342
2683,431279.33573596017
2684,298377.8247031037
2685,308529.82474580465
2686,292013.6356301992
2687,282172.983466189
2688,252200.36867316085
2689,234262.39259748283
2690,326288.4463861063
2691,220436.71795914668
2692,161485.78996635345
2693,263655.68110559287
2694,178481.31045403326
2695,238539.21512513256
2696,232339.74092252017
2697,224343.64074396557
2698,234639.58590716426
2699,164591.25043956298
2700,172018.70043165926
2701,214382.44468508297
2702,204251.315397273
2703,154497.57491198112
2704,175568.9841996079
2705,134766.1432474386
2706,152089.61755708102
2707,174625.53805126785
2708,108494.93486262184
2709,84510.39857433882
2710,144597.55710855892
2711,154709.96544477527
2712,330792.68450329505
2713,192422.51729461912
2714,174744.50457483606
2715,192660.8143974602
2716,181008.31067817504
2717,233116.9600042283
2718,250365.3365687734
2719,197566.4102363303
2720,217816.43919390446
2721,127624.95944271235
2722,183944.7930912457
2723,161591.72078243433
2724,136509.95675802944
2725,127659.86585931877
2726,166036.16608041877
2727,201358.71687238384
2728,199849.76468842872
2729,176340.7388302556
2730,153149.1102822859
2731,121691.37660316154
2732,138092.1830071386
2733,185708.45139179454
2734,180522.6743663395
2735,122057.05086252838
